Cluster-15354.125820,GO:0030117
Cluster-15354.125916,GO:0019031
Cluster-15354.126482,GO:0016020
Cluster-15354.126582,GO:0009379
Cluster-15354.126585,GO:0005657
Cluster-15354.126604,GO:0005737
Cluster-15354.126810,GO:0005622
Cluster-15354.12730,GO:0016021
Cluster-15354.12734,GO:0016021
Cluster-15354.127490,GO:0016592
Cluster-15354.127491,GO:0016592
Cluster-15354.127493,GO:0016592
Cluster-15354.127512,GO:0016021
Cluster-15354.127769,GO:0005634
Cluster-15354.128315,GO:0016020
Cluster-15354.128316,GO:0005667
Cluster-15354.128323,GO:0016021
Cluster-15354.128605,GO:0016592
Cluster-15354.128645,GO:0042729
Cluster-15354.128706,GO:0009654
Cluster-15354.128774,GO:0019031
Cluster-15354.129010,GO:0005786
Cluster-15354.129108,GO:0016021
Cluster-15354.129408,GO:0009522
Cluster-15354.129446,GO:0019028
Cluster-15354.130030,GO:0016020
Cluster-15354.130176,GO:0016021
Cluster-15354.13034,GO:0005737
Cluster-15354.130614,GO:0016592
Cluster-15354.130808,GO:0009379
Cluster-15354.130947,GO:0016021
Cluster-15354.131060,GO:0019028
Cluster-15354.131500,GO:0005737
Cluster-15354.131576,GO:0016021
Cluster-15354.133278,GO:0005657
Cluster-15354.133326,GO:0016020
Cluster-15354.133381,GO:0019031
Cluster-15354.133825,GO:0016021
Cluster-15354.134350,GO:0016021
Cluster-15354.134530,GO:0005737
Cluster-15354.134535,GO:0005737
Cluster-15354.135436,GO:0005886
Cluster-15354.136205,GO:0030117
Cluster-15354.137543,GO:0030529
Cluster-15354.138239,GO:0000221
Cluster-15354.13835,GO:0019028
Cluster-15354.13839,GO:0019028
Cluster-15354.138730,GO:0005576
Cluster-15354.138733,GO:0005576
Cluster-15354.138781,GO:0016021
Cluster-15354.139018,GO:0016020
Cluster-15354.139059,GO:0005737
Cluster-15354.139123,GO:0005737
Cluster-15354.139796,GO:0030127
Cluster-15354.14021,GO:0005680
Cluster-15354.14022,GO:0005634
Cluster-15354.140809,GO:0016020
Cluster-15354.14119,GO:0005634
Cluster-15354.141679,GO:0009379
Cluster-15354.143144,GO:0016020
Cluster-15354.144485,GO:0005945
Cluster-15354.145019,GO:0030132
Cluster-15354.145363,GO:0005657
Cluster-15354.145365,GO:0005657
Cluster-15354.145366,GO:0009379
Cluster-15354.145367,GO:0005657
Cluster-15354.145368,GO:0009318
Cluster-15354.145370,GO:0005667
Cluster-15354.145925,GO:0000784
Cluster-15354.147980,GO:0009341
Cluster-15354.149463,GO:0016021
Cluster-15354.149513,GO:0005667
Cluster-15354.149903,GO:0009507
Cluster-15354.150132,GO:0016459
Cluster-15354.150772,GO:0005680
Cluster-15354.151091,GO:0016021
Cluster-15354.157,GO:0016592
Cluster-15354.16972,GO:0016021
Cluster-15354.16978,GO:0000145
Cluster-15354.17031,GO:0005634
Cluster-15354.17306,GO:0016020
Cluster-15354.17309,GO:0071203
Cluster-15354.1847,GO:0016020
Cluster-15354.18501,GO:0009365
Cluster-15354.19092,GO:0005940
Cluster-15354.1982,GO:0016021
Cluster-15354.21477,GO:0055036
Cluster-15354.21560,GO:0005622
Cluster-15354.21766,GO:0005840
Cluster-15354.22182,GO:0000276
Cluster-15354.22205,GO:0005887
Cluster-15354.22747,GO:0000148
Cluster-15354.23044,GO:0016021
Cluster-15354.23046,GO:0016021
Cluster-15354.23564,GO:0030117
Cluster-15354.23815,GO:0016020
Cluster-15354.23982,GO:0005672
Cluster-15354.24887,GO:0009523
Cluster-15354.24989,GO:0005680
Cluster-15354.25179,GO:0016021
Cluster-15354.25623,GO:0005667
Cluster-15354.26407,GO:0005634
Cluster-15354.26780,GO:0030117
Cluster-15354.27157,GO:0030529
Cluster-15354.27290,GO:0016021
Cluster-15354.27615,GO:0005622
Cluster-15354.27779,GO:0019012
Cluster-15354.27784,GO:0005657
Cluster-15354.28217,GO:0016459
Cluster-15354.28512,GO:0005789
Cluster-15354.28956,GO:0005667
Cluster-15354.29338,GO:0016020
Cluster-15354.30036,GO:0005680
Cluster-15354.30173,GO:0009523
Cluster-15354.30341,GO:0016021
Cluster-15354.30632,GO:0005680
Cluster-15354.31002,GO:0005737
Cluster-15354.31054,GO:0019013
Cluster-15354.31329,GO:0005643
Cluster-15354.31377,GO:0031379
Cluster-15354.31908,GO:0009507
Cluster-15354.32089,GO:0000276
Cluster-15354.32579,GO:0005576
Cluster-15354.33813,GO:0016592
Cluster-15354.339,GO:0016021
Cluster-15354.3392,GO:0016020
Cluster-15354.34379,GO:0016021
Cluster-15354.34584,GO:0016021
Cluster-15354.34715,GO:0005634
Cluster-15354.35078,GO:0005971
Cluster-15354.35188,GO:0000775
Cluster-15354.35189,GO:0019028
Cluster-15354.357,GO:0005576
Cluster-15354.36518,GO:0042575
Cluster-15354.36519,GO:0005737
Cluster-15354.36521,GO:0042575
Cluster-15354.37026,GO:0005840
Cluster-15354.37028,GO:0016021
Cluster-15354.37051,GO:0016021
Cluster-15354.37055,GO:0016021
Cluster-15354.3706,GO:0005622
Cluster-15354.37135,GO:0016020
Cluster-15354.3746,GO:0005634
Cluster-15354.38394,GO:0005634
Cluster-15354.38428,GO:0005840
Cluster-15354.38429,GO:0005664
Cluster-15354.38767,GO:0016021
Cluster-15354.38955,GO:0005681
Cluster-15354.39187,GO:0005667
Cluster-15354.39386,GO:0005789
Cluster-15354.39426,GO:0019028
Cluster-15354.39541,GO:0005680
Cluster-15354.39547,GO:0044163
Cluster-15354.39597,GO:0016021
Cluster-15354.39663,GO:0016021
Cluster-15354.39665,GO:0016020
Cluster-15354.40088,GO:0005783
Cluster-15354.40116,GO:0005576
Cluster-15354.40636,GO:0005576
Cluster-15354.40658,GO:0048500
Cluster-15354.40659,GO:0090544
Cluster-15354.41046,GO:0005634
Cluster-15354.41522,GO:0016020
Cluster-15354.41734,GO:0005657
Cluster-15354.42584,GO:0005737
Cluster-15354.42634,GO:0005578
Cluster-15354.43414,GO:0016021
Cluster-15354.43424,GO:0016021
Cluster-15354.43459,GO:0000145
Cluster-15354.43630,GO:0030286
Cluster-15354.43631,GO:0005737
Cluster-15354.43635,GO:0005667
Cluster-15354.44208,GO:0005634
Cluster-15354.4445,GO:0005622
Cluster-15354.44683,GO:0031225
Cluster-15354.44952,GO:0005887
Cluster-15354.44983,GO:0005886
Cluster-15354.45460,GO:0005840
Cluster-15354.45461,GO:0005852
Cluster-15354.45547,GO:0009654
Cluster-15354.45591,GO:0005667
Cluster-15354.46192,GO:0031379
Cluster-15354.46464,GO:0000785
Cluster-15354.47028,GO:0032040
Cluster-15354.47108,GO:0005634
Cluster-15354.47114,GO:0005634
Cluster-15354.47145,GO:0005667
Cluster-15354.47671,GO:0016021
Cluster-15354.48096,GO:0005667
Cluster-15354.48097,GO:0005667
Cluster-15354.48745,GO:0005667
Cluster-15354.48901,GO:0016020
Cluster-15354.49498,GO:0008385
Cluster-15354.50056,GO:0005730
Cluster-15354.50569,GO:0016020
Cluster-15354.50855,GO:0009654
Cluster-15354.50921,GO:0045298
Cluster-15354.50985,GO:0016020
Cluster-15354.51379,GO:0005634
Cluster-15354.51991,GO:0005576
Cluster-15354.52132,GO:0016020
Cluster-15354.52420,GO:0016021
Cluster-15354.526,GO:0005576
Cluster-15354.52835,GO:0019012
Cluster-15354.52900,GO:0016020
Cluster-15354.52914,GO:0016020
Cluster-15354.52920,GO:0016021
Cluster-15354.53393,GO:0005971
Cluster-15354.5352,GO:0016020
Cluster-15354.54116,GO:0005940
Cluster-15354.54847,GO:0005634
Cluster-15354.55179,GO:0005737
Cluster-15354.55670,GO:0016592
Cluster-15354.56112,GO:0005622
Cluster-15354.56263,GO:0005739
Cluster-15354.56897,GO:0005789
Cluster-15354.56970,GO:0019028
Cluster-15354.56984,GO:0005680
Cluster-15354.57149,GO:0005634
Cluster-15354.57504,GO:0005576
Cluster-15354.57734,GO:0016021
Cluster-15354.57763,GO:0005834
Cluster-15354.5780,GO:0005634
Cluster-15354.57950,GO:0005783
Cluster-15354.58076,GO:0016021
Cluster-15354.58080,GO:0005634
Cluster-15354.58112,GO:0005615
Cluster-15354.58605,GO:0016020
Cluster-15354.59428,GO:0016592
Cluster-15354.59875,GO:0005886
Cluster-15354.59876,GO:0016020
Cluster-15354.60252,GO:0009654
Cluster-15354.60527,GO:0005739
Cluster-15354.60928,GO:0016021
Cluster-15354.61020,GO:0005737
Cluster-15354.61032,GO:0016021
Cluster-15354.61148,GO:0005730
Cluster-15354.61464,GO:0016021
Cluster-15354.61580,GO:0005576
Cluster-15354.61935,GO:0005634
Cluster-15354.61936,GO:0005634
Cluster-15354.62443,GO:0005680
Cluster-15354.62603,GO:0030176
Cluster-15354.6318,GO:0016020
Cluster-15354.64373,GO:0005622
Cluster-15354.64374,GO:0005622
Cluster-15354.64381,GO:0005634
Cluster-15354.64541,GO:0005634
Cluster-15354.64941,GO:0005622
Cluster-15354.65117,GO:0005622
Cluster-15354.66028,GO:0016021
Cluster-15354.66044,GO:0016021
Cluster-15354.66565,GO:0005786
Cluster-15354.66916,GO:0019031
Cluster-15354.67001,GO:0009512
Cluster-15354.67552,GO:0005737
Cluster-15354.67590,GO:0016021
Cluster-15354.67594,GO:0005741
Cluster-15354.67729,GO:0016021
Cluster-15354.67896,GO:0005634
Cluster-15354.68301,GO:0005680
Cluster-15354.68698,GO:0005840
Cluster-15354.68700,GO:0005840
Cluster-15354.68702,GO:0005840
Cluster-15354.69128,GO:0016021
Cluster-15354.69183,GO:0005730
Cluster-15354.69209,GO:0016021
Cluster-15354.69263,GO:0005840
Cluster-15354.69328,GO:0048046
Cluster-15354.69352,GO:0005840
Cluster-15354.69513,GO:0005840
Cluster-15354.69514,GO:0005622
Cluster-15354.69551,GO:0016020
Cluster-15354.69607,GO:0016021
Cluster-15354.69705,GO:0030126
Cluster-15354.69937,GO:0005634
Cluster-15354.70532,GO:0005622
Cluster-15354.70591,GO:0045263
Cluster-15354.70808,GO:0016020
Cluster-15354.70899,GO:0070461
Cluster-15354.71216,GO:0005886
Cluster-15354.71528,GO:0016021
Cluster-15354.71593,GO:0005667
Cluster-15354.7165,GO:0005783
Cluster-15354.72156,GO:0016021
Cluster-15354.72231,GO:0005634
Cluster-15354.72976,GO:0005578
Cluster-15354.72986,GO:0008091
Cluster-15354.73058,GO:0016021
Cluster-15354.73205,GO:0005672
Cluster-15354.73279,GO:0016021
Cluster-15354.73309,GO:0016020
Cluster-15354.73310,GO:0016020
Cluster-15354.73420,GO:0015629
Cluster-15354.74004,GO:0005743
Cluster-15354.74016,GO:0005667
Cluster-15354.74237,GO:0009654
Cluster-15354.75007,GO:0005783
Cluster-15354.75383,GO:0032039
Cluster-15354.75669,GO:0016021
Cluster-15354.76051,GO:0005783
Cluster-15354.76122,GO:0005737
Cluster-15354.76231,GO:0005576
Cluster-15354.76410,GO:0005840
Cluster-15354.76577,GO:0005634
Cluster-15354.76685,GO:0016020
Cluster-15354.77031,GO:0005737
Cluster-15354.77034,GO:0005737
Cluster-15354.77172,GO:0009941
Cluster-15354.77181,GO:0009570
Cluster-15354.77257,GO:0009288
Cluster-15354.77307,GO:0016021
Cluster-15354.77602,GO:0005840
Cluster-15354.77689,GO:0005680
Cluster-15354.77776,GO:0005680
Cluster-15354.78390,GO:0016021
Cluster-15354.78453,GO:0005622
Cluster-15354.78457,GO:0016020
Cluster-15354.78460,GO:0005737
Cluster-15354.78625,GO:0000015
Cluster-15354.78814,GO:0005667
Cluster-15354.78876,GO:0016020
Cluster-15354.78930,GO:0016021
Cluster-15354.78964,GO:0031225
Cluster-15354.79058,GO:0030127
Cluster-15354.79150,GO:0005680
Cluster-15354.79261,GO:0005886
Cluster-15354.79417,GO:0005657
Cluster-15354.79686,GO:0005886
Cluster-15354.79694,GO:0005840
Cluster-15354.79697,GO:0005622
Cluster-15354.80028,GO:0042575
Cluster-15354.80186,GO:0009318
Cluster-15354.80228,GO:0005874
Cluster-15354.80249,GO:0005730
Cluster-15354.80270,GO:0030286
Cluster-15354.80287,GO:0016021
Cluster-15354.80463,GO:0016021
Cluster-15354.80487,GO:0005667
Cluster-15354.80589,GO:0005576
Cluster-15354.80593,GO:0005576
Cluster-15354.80644,GO:0031225
Cluster-15354.80734,GO:0005576
Cluster-15354.80741,GO:0005576
Cluster-15354.81286,GO:0005730
Cluster-15354.81289,GO:0005634
Cluster-15354.81290,GO:0005730
Cluster-15354.81339,GO:0005840
Cluster-15354.81408,GO:0005737
Cluster-15354.81420,GO:0016020
Cluster-15354.81453,GO:0016020
Cluster-15354.81596,GO:0005739
Cluster-15354.81743,GO:0005840
Cluster-15354.81888,GO:0016020
Cluster-15354.81913,GO:0005622
Cluster-15354.81914,GO:0005840
Cluster-15354.81915,GO:0005840
Cluster-15354.81935,GO:0019867
Cluster-15354.81946,GO:0005576
Cluster-15354.81995,GO:0019028
Cluster-15354.82013,GO:0005622
Cluster-15354.82033,GO:0042651
Cluster-15354.82121,GO:0005667
Cluster-15354.82170,GO:0016021
Cluster-15354.82185,GO:0009512
Cluster-15354.82253,GO:0016020
Cluster-15354.82311,GO:0005576
Cluster-15354.82325,GO:0005667
Cluster-15354.82402,GO:0005739
Cluster-15354.82437,GO:0009654
Cluster-15354.82438,GO:0016020
Cluster-15354.82547,GO:0016021
Cluster-15354.8256,GO:0031965
Cluster-15354.82631,GO:0009522
Cluster-15354.82812,GO:0016592
Cluster-15354.82827,GO:0009654
Cluster-15354.82831,GO:0005576
Cluster-15354.82881,GO:0005742
Cluster-15354.82887,GO:0005622
Cluster-15354.82999,GO:0005576
Cluster-15354.83140,GO:0048046
Cluster-15354.83181,GO:0005886
Cluster-15354.83243,GO:0005737
Cluster-15354.83261,GO:0009523
Cluster-15354.83320,GO:0005667
Cluster-15354.83322,GO:0008247
Cluster-15354.83338,GO:0005730
Cluster-15354.83355,GO:0016020
Cluster-15354.83366,GO:0009507
Cluster-15354.83378,GO:0016021
Cluster-15354.83400,GO:0005886
Cluster-15354.83460,GO:0005737
Cluster-15354.83475,GO:0043231
Cluster-15354.83555,GO:0005622
Cluster-15354.83631,GO:0016020
Cluster-15354.83632,GO:0016021
Cluster-15354.83659,GO:0009654
Cluster-15354.83764,GO:0005777
Cluster-15354.83775,GO:0009654
Cluster-15354.83797,GO:0009538
Cluster-15354.83831,GO:0005739
Cluster-15354.83847,GO:0019028
Cluster-15354.83896,GO:0009654
Cluster-15354.83903,GO:0042651
Cluster-15354.83912,GO:0009523
Cluster-15354.83913,GO:0009654
Cluster-15354.83928,GO:0016020
Cluster-15354.84076,GO:0005634
Cluster-15354.84079,GO:0005634
Cluster-15354.84086,GO:0005737
Cluster-15354.84092,GO:0039624
Cluster-15354.84112,GO:0009507
Cluster-15354.84113,GO:0031225
Cluster-15354.84211,GO:0042651
Cluster-15354.84351,GO:0005840
Cluster-15354.84420,GO:0016020
Cluster-15354.84468,GO:0005634
Cluster-15354.84488,GO:0005739
Cluster-15354.84602,GO:0005576
Cluster-15354.84828,GO:0009341
Cluster-15354.84833,GO:0009341
Cluster-15354.84838,GO:0009341
Cluster-15354.84839,GO:0009341
Cluster-15354.84843,GO:0000015
Cluster-15354.84875,GO:0005667
Cluster-15354.84883,GO:0016020
Cluster-15354.85002,GO:0016021
Cluster-15354.85093,GO:0016021
Cluster-15354.85115,GO:0005622
Cluster-15354.85147,GO:0005886
Cluster-15354.85222,GO:0005634
Cluster-15354.85317,GO:0005739
Cluster-15354.85424,GO:0019867
Cluster-15354.85465,GO:0016020
Cluster-15354.85548,GO:0005667
Cluster-15354.85595,GO:0008076
Cluster-15354.85632,GO:0005783
Cluster-15354.85633,GO:0016021
Cluster-15354.85649,GO:0005667
Cluster-15354.85674,GO:0005840
Cluster-15354.85861,GO:0030117
Cluster-15354.85892,GO:0016020
Cluster-15354.85894,GO:0005576
Cluster-15354.85914,GO:0005622
Cluster-15354.85986,GO:0016020
Cluster-15354.86112,GO:0016020
Cluster-15354.86351,GO:0016020
Cluster-15354.86362,GO:0016021
Cluster-15354.86521,GO:0016020
Cluster-15354.86638,GO:0005783
Cluster-15354.86804,GO:0016021
Cluster-15354.86858,GO:0000275
Cluster-15354.87075,GO:0016021
Cluster-15354.87184,GO:0043189
Cluster-15354.87378,GO:0009341
Cluster-15354.87424,GO:0005783
Cluster-15354.87581,GO:0005739
Cluster-15354.87834,GO:0070461
Cluster-15354.88181,GO:0016020
Cluster-15354.88459,GO:0016020
Cluster-15354.88461,GO:0016020
Cluster-15354.88672,GO:0009512
Cluster-15354.88678,GO:0009512
Cluster-15354.88820,GO:0016021
Cluster-15354.88872,GO:0005657
Cluster-15354.88966,GO:0009379
Cluster-15354.89059,GO:0016020
Cluster-15354.89066,GO:0005886
Cluster-15354.89255,GO:0016592
Cluster-15354.89716,GO:0005634
Cluster-15354.9013,GO:0016020
Cluster-15354.9015,GO:0016020
Cluster-15354.90506,GO:0005856
Cluster-15354.90513,GO:0005779
Cluster-15354.90524,GO:0005779
Cluster-15354.90618,GO:0016020
Cluster-15354.90676,GO:0018444
Cluster-15354.90733,GO:0009365
Cluster-15354.91095,GO:0005634
Cluster-15354.91156,GO:0005634
Cluster-15354.91399,GO:0016021
Cluster-15354.91409,GO:0042765
Cluster-15354.91648,GO:0005657
Cluster-15354.92273,GO:0016021
Cluster-15354.92431,GO:0009365
Cluster-15354.92670,GO:0005576
Cluster-15354.92830,GO:0030677
Cluster-15354.92833,GO:0005634
Cluster-15354.92869,GO:0016342
Cluster-15354.92943,GO:0016021
Cluster-15354.93112,GO:0016020
Cluster-15354.93113,GO:0016020
Cluster-15354.93114,GO:0016020
Cluster-15354.93116,GO:0016020
Cluster-15354.93147,GO:0048500
Cluster-15354.93149,GO:0016021
Cluster-15354.93286,GO:0005667
Cluster-15354.93454,GO:0005634
Cluster-15354.9361,GO:0005634
Cluster-15354.93747,GO:0005730
Cluster-15354.93907,GO:0016021
Cluster-15354.93920,GO:0005622
Cluster-15354.94205,GO:0016020
Cluster-15354.94691,GO:0009507
Cluster-15354.94718,GO:0016021
Cluster-15354.94828,GO:0005634
Cluster-15354.95041,GO:0016021
Cluster-15354.95154,GO:0016021
Cluster-15354.95398,GO:0005634
Cluster-15354.95489,GO:0005622
Cluster-15354.95732,GO:0019867
Cluster-15354.95740,GO:0019867
Cluster-15354.95944,GO:0005576
Cluster-15354.96048,GO:0005779
Cluster-15354.96402,GO:0005840
Cluster-15354.96407,GO:0005840
Cluster-15354.97121,GO:0016020
Cluster-15354.97188,GO:0005622
Cluster-15354.97215,GO:0005681
Cluster-15354.97381,GO:0005840
Cluster-15354.97881,GO:0005667
Cluster-15354.97896,GO:0016021
Cluster-15354.98102,GO:0005634
Cluster-15354.98295,GO:0016021
Cluster-15354.98299,GO:0016021
Cluster-15354.98300,GO:0016021
Cluster-15354.98322,GO:0019028
Cluster-15354.98748,GO:0009379
Cluster-15354.99009,GO:0016020
Cluster-15354.99108,GO:0005886
Cluster-15354.99187,GO:0016020
Cluster-15354.99541,GO:0005667
Cluster-15354.99542,GO:0005634
Cluster-15354.99740,GO:0005618
Cluster-15354.99743,GO:0005618
Cluster-27788.0,GO:0019012
Cluster-28510.2,GO:0005578
Cluster-28510.3,GO:0005578
Cluster-32591.5,GO:0000785
Cluster-33965.1,GO:0016020
Cluster-34175.0,GO:0005622
Cluster-36085.0,GO:0016020
Cluster-36296.0,GO:0016020
Cluster-3827.0,GO:0005622
Cluster-38827.3,GO:0005581
Cluster-39136.1,GO:0016020
Cluster-39376.0,GO:0016020
Cluster-39622.10,GO:0005576
Cluster-4357.3,GO:0016020
Cluster-43864.0,GO:0005737
Cluster-43964.2,GO:0005667
Cluster-45570.0,GO:0016020
Cluster-48422.1,GO:0005680
Cluster-50294.0,GO:0005737
Cluster-50808.0,GO:0005783
Cluster-51899.0,GO:0005730
Cluster-52924.0,GO:0016021
Cluster-53670.1,GO:0005667
Cluster-5840.0,GO:0005634
Cluster-6811.0,GO:0016021
Cluster-7594.0,GO:0016021
Cluster-13954.7,GO:0005741
Cluster-15354.100357,GO:0005885
Cluster-15354.101235,GO:0016020
Cluster-15354.102456,GO:0005576
Cluster-15354.104132,GO:0005657
Cluster-15354.104242,GO:0000922
Cluster-15354.105156,GO:0009523
Cluster-15354.105381,GO:0005840
Cluster-15354.107015,GO:0030130
Cluster-15354.107523,GO:0005634
Cluster-15354.107713,GO:0009523
Cluster-15354.109456,GO:0000148
Cluster-15354.109938,GO:0016021
Cluster-15354.110061,GO:0016020
Cluster-15354.110136,GO:0005680
Cluster-15354.112658,GO:0005840
Cluster-15354.113312,GO:0016020
Cluster-15354.113789,GO:0019031
Cluster-15354.114225,GO:0016021
Cluster-15354.114750,GO:0005730
Cluster-15354.115015,GO:0005657
Cluster-15354.115739,GO:0005667
Cluster-15354.116284,GO:0016516
Cluster-15354.116513,GO:0005667
Cluster-15354.119602,GO:0016020
Cluster-15354.120925,GO:0042575
Cluster-15354.121471,GO:0005737
Cluster-15354.121490,GO:0009512
Cluster-15354.122769,GO:0005783
Cluster-15354.122773,GO:0000221
Cluster-15354.122776,GO:0033179
Cluster-15354.122791,GO:0016021
Cluster-15354.122844,GO:0005849
Cluster-15354.124793,GO:0009379
Cluster-15354.124870,GO:0009523
Cluster-15354.125059,GO:0005657
Cluster-15354.125069,GO:0005667
Cluster-15354.125147,GO:0016021
Cluster-15354.125204,GO:0045277
Cluster-15354.125614,GO:0005737
Cluster-15354.126582,GO:0005634
Cluster-15354.126585,GO:0009379
Cluster-15354.127512,GO:0005576
Cluster-15354.128315,GO:0016021
Cluster-15354.128323,GO:0016020
Cluster-15354.128645,GO:0072686
Cluster-15354.128706,GO:0016020
Cluster-15354.128774,GO:0019028
Cluster-15354.129408,GO:0009538
Cluster-15354.13034,GO:0016021
Cluster-15354.130614,GO:0000145
Cluster-15354.130808,GO:0005680
Cluster-15354.131060,GO:0019031
Cluster-15354.131500,GO:0005634
Cluster-15354.131576,GO:0016020
Cluster-15354.133278,GO:0016020
Cluster-15354.133326,GO:0001669
Cluster-15354.134350,GO:0008250
Cluster-15354.134530,GO:0009328
Cluster-15354.134535,GO:0009328
Cluster-15354.136205,GO:0000221
Cluster-15354.137543,GO:0005634
Cluster-15354.138239,GO:0005783
Cluster-15354.138781,GO:0016020
Cluster-15354.139059,GO:0005657
Cluster-15354.139796,GO:0016021
Cluster-15354.141679,GO:0005657
Cluster-15354.145019,GO:0005667
Cluster-15354.145363,GO:0005667
Cluster-15354.145365,GO:0005667
Cluster-15354.145366,GO:0009318
Cluster-15354.145367,GO:0009379
Cluster-15354.145368,GO:0009379
Cluster-15354.145370,GO:0005657
Cluster-15354.149513,GO:0009379
Cluster-15354.16978,GO:0005737
Cluster-15354.17306,GO:0005742
Cluster-15354.19092,GO:0016021
Cluster-15354.1982,GO:0032040
Cluster-15354.21477,GO:0033644
Cluster-15354.21560,GO:0005840
Cluster-15354.21766,GO:0005622
Cluster-15354.22205,GO:0016021
Cluster-15354.22747,GO:0016020
Cluster-15354.24887,GO:0009539
Cluster-15354.25623,GO:0005634
Cluster-15354.27615,GO:0005840
Cluster-15354.27784,GO:0005730
Cluster-15354.29338,GO:0000148
Cluster-15354.30173,GO:0019898
Cluster-15354.3392,GO:0005622
Cluster-15354.34379,GO:0031224
Cluster-15354.35188,GO:0019028
Cluster-15354.35189,GO:0000775
Cluster-15354.36519,GO:0019898
Cluster-15354.37028,GO:0016020
Cluster-15354.3706,GO:0005840
Cluster-15354.3746,GO:0005578
Cluster-15354.38429,GO:0005840
Cluster-15354.38767,GO:0016020
Cluster-15354.39187,GO:0005657
Cluster-15354.39386,GO:0016021
Cluster-15354.39426,GO:0072686
Cluster-15354.39547,GO:0019028
Cluster-15354.39665,GO:0016021
Cluster-15354.40116,GO:0016021
Cluster-15354.41522,GO:0005840
